handshake_id,session_id,protocol,client_ip,client_port,start_time,end_time,turnaround_latency_ms,total_duration_ms,client_hello_bytes,server_hello_bytes,total_client_bytes,total_server_bytes,status
161,1,Hybrid-PQC,192.168.1.3,60580,2026-09-09T09:06:12.782775,2026-09-09T09:06:12.796568,1.084,13.793,1249,1268,1399,1268,SUCCESS
162,1,Hybrid-PQC,192.168.1.3,60581,2026-09-09T09:06:28.463973,2026-09-09T09:06:28.639317,1.582,175.344,1249,1268,1399,1268,SUCCESS
163,1,Hybrid-PQC,192.168.1.3,60582,2026-09-09T09:06:44.232660,2026-09-09T09:06:44.243862,1.029,11.202,1249,1268,1399,1268,SUCCESS
164,1,Hybrid-PQC,192.168.1.3,60583,2026-09-09T09:06:59.836875,2026-09-09T09:06:59.852059,1.109,15.184,1249,1268,1399,1268,SUCCESS
165,1,Hybrid-PQC,192.168.1.3,60584,2026-09-09T09:07:15.457080,2026-09-09T09:07:15.472206,1.063,15.126,1249,1268,1399,1268,SUCCESS
166,1,Hybrid-PQC,192.168.1.3,60585,2026-09-09T09:07:31.073024,2026-09-09T09:07:31.095529,1.287,22.505,1249,1268,1399,1268,SUCCESS
167,1,Hybrid-PQC,192.168.1.3,60586,2026-09-09T09:07:46.696589,2026-09-09T09:07:46.710466,1.040,13.877,1249,1268,1399,1268,SUCCESS
168,1,Hybrid-PQC,192.168.1.3,60587,2026-09-09T09:08:02.368600,2026-09-09T09:08:02.540232,1.412,171.632,1249,1268,1399,1268,SUCCESS
169,1,Hybrid-PQC,192.168.1.3,60588,2026-09-09T09:08:18.127441,2026-09-09T09:08:18.147961,0.982,20.520,1249,1268,1399,1268,SUCCESS
170,1,Hybrid-PQC,192.168.1.3,60589,2026-09-09T09:08:33.740400,2026-09-09T09:08:33.772513,1.365,32.113,1249,1268,1399,1268,SUCCESS
171,1,Hybrid-PQC,192.168.1.3,60590,2026-09-09T09:08:49.395820,2026-09-09T09:08:49.421493,0.948,25.673,1249,1268,1399,1268,SUCCESS
172,1,Hybrid-PQC,192.168.1.3,60591,2026-09-09T09:09:05.031237,2026-09-09T09:09:05.049189,0.774,17.952,1249,1268,1399,1268,SUCCESS
173,1,Hybrid-PQC,192.168.1.3,60592,2026-09-09T09:09:20.645881,2026-09-09T09:09:20.664695,0.879,18.814,1249,1268,1399,1268,SUCCESS
174,1,Hybrid-PQC,192.168.1.3,60593,2026-09-09T09:09:36.295426,2026-09-09T09:09:36.318828,0.964,23.402,1249,1268,1399,1268,SUCCESS
175,1,Hybrid-PQC,192.168.1.3,60594,2026-09-09T09:09:51.962138,2026-09-09T09:09:51.980239,1.022,18.101,1249,1268,1399,1268,SUCCESS
176,1,Hybrid-PQC,192.168.1.3,60595,2026-09-09T09:10:07.573354,2026-09-09T09:10:07.595420,0.971,22.066,1249,1268,1399,1268,SUCCESS
177,1,Hybrid-PQC,192.168.1.3,60596,2026-09-09T09:10:23.299998,2026-09-09T09:10:23.419764,0.956,119.766,1249,1268,1399,1268,SUCCESS
178,1,Hybrid-PQC,192.168.1.3,60597,2026-09-09T09:10:39.007974,2026-09-09T09:10:39.041479,1.297,33.505,1249,1268,1399,1268,SUCCESS
179,1,Hybrid-PQC,192.168.1.3,60598,2026-09-09T09:10:54.654365,2026-09-09T09:10:54.674371,0.918,20.006,1249,1268,1399,1268,SUCCESS
180,1,Hybrid-PQC,192.168.1.3,60599,2026-09-09T09:11:10.269137,2026-09-09T09:11:10.287665,1.111,18.528,1249,1268,1399,1268,SUCCESS
181,1,Hybrid-PQC,192.168.1.3,60600,2026-09-09T09:11:25.889035,2026-09-09T09:11:25.902886,0.931,13.851,1249,1268,1399,1268,SUCCESS
182,1,Hybrid-PQC,192.168.1.3,60601,2026-09-09T09:11:41.501229,2026-09-09T09:11:41.521806,1.095,20.577,1249,1268,1399,1268,SUCCESS
183,1,Hybrid-PQC,192.168.1.3,60602,2026-09-09T09:11:57.166232,2026-09-09T09:11:57.263822,0.770,97.590,1249,1268,1399,1268,SUCCESS
184,1,Hybrid-PQC,192.168.1.3,60603,2026-09-09T09:12:12.969063,2026-09-09T09:12:12.992900,0.838,23.837,1249,1268,1399,1268,SUCCESS
185,1,Hybrid-PQC,192.168.1.3,60604,2026-09-09T09:12:28.636272,2026-09-09T09:12:28.659526,1.163,23.254,1249,1268,1399,1268,SUCCESS
186,1,Hybrid-PQC,192.168.1.3,60605,2026-09-09T09:12:44.256895,2026-09-09T09:12:44.279959,1.263,23.064,1249,1268,1399,1268,SUCCESS
187,1,Hybrid-PQC,192.168.1.3,60606,2026-09-09T09:12:59.872236,2026-09-09T09:12:59.891271,0.983,19.035,1249,1268,1399,1268,SUCCESS
188,1,Hybrid-PQC,192.168.1.3,60607,2026-09-09T09:13:15.484867,2026-09-09T09:13:15.500527,0.870,15.660,1249,1268,1399,1268,SUCCESS
189,1,Hybrid-PQC,192.168.1.3,60608,2026-09-09T09:13:31.091845,2026-09-09T09:13:31.113578,1.164,21.733,1249,1268,1399,1268,SUCCESS
190,1,Hybrid-PQC,192.168.1.3,60609,2026-09-09T09:13:46.713589,2026-09-09T09:13:46.725331,1.361,11.742,1249,1268,1399,1268,SUCCESS
191,1,Hybrid-PQC,192.168.1.3,60610,2026-09-09T09:14:02.314493,2026-09-09T09:14:02.368687,1.192,54.194,1249,1268,1399,1268,SUCCESS
192,1,Hybrid-PQC,192.168.1.3,60611,2026-09-09T09:14:17.967879,2026-09-09T09:14:17.990087,1.298,22.208,1249,1268,1399,1268,SUCCESS
193,1,Hybrid-PQC,192.168.1.3,60612,2026-09-09T09:14:33.585627,2026-09-09T09:14:33.607142,1.347,21.515,1249,1268,1399,1268,SUCCESS
194,1,Hybrid-PQC,192.168.1.3,60613,2026-09-09T09:14:49.199656,2026-09-09T09:14:49.219953,1.155,20.297,1249,1268,1399,1268,SUCCESS
195,1,Hybrid-PQC,192.168.1.3,60614,2026-09-09T09:15:04.825952,2026-09-09T09:15:04.840844,0.924,14.892,1249,1268,1399,1268,SUCCESS
196,1,Hybrid-PQC,192.168.1.3,60615,2026-09-09T09:15:20.428173,2026-09-09T09:15:20.442870,0.987,14.697,1249,1268,1399,1268,SUCCESS
197,1,Hybrid-PQC,192.168.1.3,60616,2026-09-09T09:15:36.039310,2026-09-09T09:15:36.052923,1.082,13.613,1249,1268,1399,1268,SUCCESS
198,1,Hybrid-PQC,192.168.1.3,60617,2026-09-09T09:15:51.694603,2026-09-09T09:15:52.924780,1.446,1230.177,1249,1268,1549,1268,SUCCESS
199,1,Hybrid-PQC,192.168.1.3,60618,2026-09-09T09:16:08.520034,2026-09-09T09:16:08.542515,1.132,22.481,1249,1268,1399,1268,SUCCESS
200,1,Hybrid-PQC,192.168.1.3,60619,2026-09-09T09:16:24.134043,2026-09-09T09:16:24.158395,1.026,24.352,1249,1268,1399,1268,SUCCESS
201,1,Hybrid-PQC,192.168.1.3,60620,2026-09-09T09:16:39.748930,2026-09-09T09:16:39.784233,0.964,35.303,1249,1268,1399,1268,SUCCESS
202,1,Hybrid-PQC,192.168.1.3,60621,2026-09-09T09:16:55.487301,2026-09-09T09:16:55.632352,0.976,145.051,1249,1268,1399,1268,SUCCESS
203,1,Hybrid-PQC,192.168.1.3,60622,2026-09-09T09:17:11.221896,2026-09-09T09:17:11.387197,1.218,165.301,1249,1268,1399,1268,SUCCESS
204,1,Hybrid-PQC,192.168.1.3,60623,2026-09-09T09:17:27.085412,2026-09-09T09:17:27.188330,1.485,102.918,1249,1268,1399,1268,SUCCESS
205,1,Hybrid-PQC,192.168.1.3,60624,2026-09-09T09:17:42.787992,2026-09-09T09:17:42.818662,1.058,30.670,1249,1268,1399,1268,SUCCESS
206,1,Hybrid-PQC,192.168.1.3,60625,2026-09-09T09:17:58.461799,2026-09-09T09:17:58.589992,0.925,128.193,1249,1268,1399,1268,SUCCESS
207,1,Hybrid-PQC,192.168.1.3,60626,2026-09-09T09:18:14.232259,2026-09-09T09:18:14.249991,1.337,17.732,1249,1268,1399,1268,SUCCESS
208,1,Hybrid-PQC,192.168.1.3,60627,2026-09-09T09:18:29.898720,2026-09-09T09:18:30.029253,1.546,130.533,1249,1268,1399,1268,SUCCESS
209,1,Hybrid-PQC,192.168.1.3,60628,2026-09-09T09:18:45.617974,2026-09-09T09:18:45.646621,1.006,28.647,1249,1268,1399,1268,SUCCESS
210,1,Hybrid-PQC,192.168.1.3,60629,2026-09-09T09:19:01.334381,2026-09-09T09:19:01.584241,1.028,249.860,1249,1268,1399,1268,SUCCESS
211,1,Hybrid-PQC,192.168.1.3,60630,2026-09-09T09:19:17.206577,2026-09-09T09:19:17.231305,1.505,24.728,1249,1268,1399,1268,SUCCESS
212,1,Hybrid-PQC,192.168.1.3,60631,2026-09-09T09:19:32.822434,2026-09-09T09:19:32.848705,1.307,26.271,1249,1268,1399,1268,SUCCESS
213,1,Hybrid-PQC,192.168.1.3,60632,2026-09-09T09:19:48.458111,2026-09-09T09:19:48.484170,0.897,26.059,1249,1268,1399,1268,SUCCESS
214,1,Hybrid-PQC,192.168.1.3,60633,2026-09-09T09:20:04.072121,2026-09-09T09:20:04.090889,1.114,18.768,1249,1268,1399,1268,SUCCESS
215,1,Hybrid-PQC,192.168.1.3,60634,2026-09-09T09:20:19.684854,2026-09-09T09:20:19.700437,1.440,15.583,1249,1268,1399,1268,SUCCESS
216,1,Hybrid-PQC,192.168.1.3,60635,2026-09-09T09:20:35.292510,2026-09-09T09:20:35.312773,1.080,20.263,1249,1268,1399,1268,SUCCESS
217,1,Hybrid-PQC,192.168.1.3,60636,2026-09-09T09:20:50.904833,2026-09-09T09:20:50.921947,0.986,17.114,1249,1268,1399,1268,SUCCESS
218,1,Hybrid-PQC,192.168.1.3,60637,2026-09-09T09:21:06.569423,2026-09-09T09:21:06.692420,1.088,122.997,1249,1268,1399,1268,SUCCESS
219,1,Hybrid-PQC,192.168.1.3,60638,2026-09-09T09:21:22.336102,2026-09-09T09:21:22.457392,1.104,121.290,1249,1268,1399,1268,SUCCESS
220,1,Hybrid-PQC,192.168.1.3,60639,2026-09-09T09:21:38.056729,2026-09-09T09:21:38.082070,1.449,25.341,1249,1268,1399,1268,SUCCESS
221,1,Hybrid-PQC,192.168.1.3,60640,2026-09-09T09:21:53.673510,2026-09-09T09:21:53.694027,1.424,20.517,1249,1268,1399,1268,SUCCESS
222,1,Hybrid-PQC,192.168.1.3,60641,2026-09-09T09:22:09.283845,2026-09-09T09:22:09.308940,1.214,25.095,1249,1268,1399,1268,SUCCESS
223,1,Hybrid-PQC,192.168.1.3,60642,2026-09-09T09:22:25.004614,2026-09-09T09:22:25.123368,0.901,118.754,1249,1268,1399,1268,SUCCESS
224,1,Hybrid-PQC,192.168.1.3,60643,2026-09-09T09:22:40.713190,2026-09-09T09:22:40.735599,0.987,22.409,1249,1268,1399,1268,SUCCESS
225,1,Hybrid-PQC,192.168.1.3,60644,2026-09-09T09:22:56.345878,2026-09-09T09:22:56.373238,0.855,27.360,1249,1268,1399,1268,SUCCESS
226,1,Hybrid-PQC,192.168.1.3,60645,2026-09-09T09:23:11.970804,2026-09-09T09:23:12.010400,1.270,39.596,1249,1268,1399,1268,SUCCESS
227,1,Hybrid-PQC,192.168.1.3,60646,2026-09-09T09:23:27.601775,2026-09-09T09:23:27.630434,1.000,28.659,1249,1268,1399,1268,SUCCESS
228,1,Hybrid-PQC,192.168.1.3,60647,2026-09-09T09:23:43.216747,2026-09-09T09:23:43.237632,1.252,20.885,1249,1268,1399,1268,SUCCESS
229,1,Hybrid-PQC,192.168.1.3,60648,2026-09-09T09:23:58.829663,2026-09-09T09:23:58.861514,1.262,31.851,1249,1268,1399,1268,SUCCESS
230,1,Hybrid-PQC,192.168.1.3,60649,2026-09-09T09:24:14.454840,2026-09-09T09:24:14.474810,1.161,19.970,1249,1268,1399,1268,SUCCESS
231,1,Hybrid-PQC,192.168.1.3,60650,2026-09-09T09:24:30.071658,2026-09-09T09:24:30.104370,1.017,32.712,1249,1268,1399,1268,SUCCESS
232,1,Hybrid-PQC,192.168.1.3,60651,2026-09-09T09:24:45.693497,2026-09-09T09:24:45.947176,0.794,253.679,1249,1268,1399,1268,SUCCESS
233,1,Hybrid-PQC,192.168.1.3,60652,2026-09-09T09:25:01.540271,2026-09-09T09:25:01.592738,1.265,52.467,1249,1268,1399,1268,SUCCESS
234,1,Hybrid-PQC,192.168.1.3,60653,2026-09-09T09:25:17.188589,2026-09-09T09:25:17.211061,1.311,22.472,1249,1268,1399,1268,SUCCESS
235,1,Hybrid-PQC,192.168.1.3,60654,2026-09-09T09:25:32.807682,2026-09-09T09:25:32.823275,1.264,15.593,1249,1268,1399,1268,SUCCESS
236,1,Hybrid-PQC,192.168.1.3,60655,2026-09-09T09:25:48.472465,2026-09-09T09:25:48.584209,0.954,111.744,1249,1268,1399,1268,SUCCESS
237,1,Hybrid-PQC,192.168.1.3,60656,2026-09-09T09:26:04.174908,2026-09-09T09:26:04.193958,1.220,19.050,1249,1268,1399,1268,SUCCESS
238,1,Hybrid-PQC,192.168.1.3,60657,2026-09-09T09:26:19.785067,2026-09-09T09:26:19.811889,1.207,26.822,1249,1268,1399,1268,SUCCESS
239,1,Hybrid-PQC,192.168.1.3,60658,2026-09-09T09:26:35.407393,2026-09-09T09:26:35.429789,1.100,22.396,1249,1268,1399,1268,SUCCESS
240,1,Hybrid-PQC,192.168.1.3,60659,2026-09-09T09:26:51.030827,2026-09-09T09:26:51.054777,1.022,23.950,1249,1268,1399,1268,SUCCESS
241,1,Hybrid-PQC,192.168.1.3,60660,2026-09-09T09:27:06.654848,2026-09-09T09:27:06.675865,1.152,21.017,1249,1268,1399,1268,SUCCESS
242,1,Hybrid-PQC,192.168.1.3,60661,2026-09-09T09:27:22.512658,2026-09-09T09:27:22.537063,1.303,24.405,1249,1268,1399,1268,SUCCESS
243,1,Hybrid-PQC,192.168.1.3,60662,2026-09-09T09:27:38.246588,2026-09-09T09:27:38.365566,1.263,118.978,1249,1268,1399,1268,SUCCESS
244,1,Hybrid-PQC,192.168.1.3,60663,2026-09-09T09:27:53.959986,2026-09-09T09:27:53.985260,1.381,25.274,1249,1268,1399,1268,SUCCESS
245,1,Hybrid-PQC,192.168.1.3,60664,2026-09-09T09:28:09.578984,2026-09-09T09:28:09.597737,0.719,18.753,1249,1268,1399,1268,SUCCESS
246,1,Hybrid-PQC,192.168.1.3,60665,2026-09-09T09:28:25.195063,2026-09-09T09:28:25.224788,1.263,29.725,1249,1268,1399,1268,SUCCESS
247,1,Hybrid-PQC,192.168.1.3,60666,2026-09-09T09:28:40.829028,2026-09-09T09:28:40.853584,1.250,24.556,1249,1268,1399,1268,SUCCESS
248,1,Hybrid-PQC,192.168.1.3,60667,2026-09-09T09:28:56.447691,2026-09-09T09:28:56.461542,1.363,13.851,1249,1268,1399,1268,SUCCESS
249,1,Hybrid-PQC,192.168.1.3,60668,2026-09-09T09:29:12.056697,2026-09-09T09:29:12.076876,1.106,20.179,1249,1268,1399,1268,SUCCESS
250,1,Hybrid-PQC,192.168.1.3,60669,2026-09-09T09:29:27.674501,2026-09-09T09:29:27.690751,1.140,16.250,1249,1268,1399,1268,SUCCESS
251,1,Hybrid-PQC,192.168.1.3,60670,2026-09-09T09:29:43.284296,2026-09-09T09:29:43.300942,1.234,16.646,1249,1268,1399,1268,SUCCESS
252,1,Hybrid-PQC,192.168.1.3,60671,2026-09-09T09:29:58.941326,2026-09-09T09:29:58.954744,0.852,13.418,1249,1268,1399,1268,SUCCESS
253,1,Hybrid-PQC,192.168.1.3,60672,2026-09-09T09:30:14.554666,2026-09-09T09:30:14.589666,1.241,35.000,1249,1268,1399,1268,SUCCESS
254,1,Hybrid-PQC,192.168.1.3,60673,2026-09-09T09:30:30.236198,2026-09-09T09:30:30.350893,0.869,114.695,1249,1268,1399,1268,SUCCESS
255,1,Hybrid-PQC,192.168.1.3,60674,2026-09-09T09:30:45.938960,2026-09-09T09:30:45.958787,1.084,19.827,1249,1268,1399,1268,SUCCESS
256,1,Hybrid-PQC,192.168.1.3,60675,2026-09-09T09:31:01.552239,2026-09-09T09:31:01.586257,1.174,34.018,1249,1268,1399,1268,SUCCESS
257,1,Hybrid-PQC,192.168.1.3,60676,2026-09-09T09:31:17.185338,2026-09-09T09:31:17.223584,0.890,38.246,1249,1268,1399,1268,SUCCESS
258,1,Hybrid-PQC,192.168.1.3,60677,2026-09-09T09:31:32.818840,2026-09-09T09:31:32.833857,0.979,15.017,1249,1268,1399,1268,SUCCESS
259,1,Hybrid-PQC,192.168.1.3,60678,2026-09-09T09:31:48.426841,2026-09-09T09:31:48.450273,1.393,23.432,1249,1268,1399,1268,SUCCESS
260,1,Hybrid-PQC,192.168.1.3,60679,2026-09-09T09:32:04.074610,2026-09-09T09:32:04.098019,1.346,23.409,1249,1268,1399,1268,SUCCESS
261,1,Hybrid-PQC,192.168.1.3,60680,2026-09-09T09:32:19.698315,2026-09-09T09:32:19.712439,1.042,14.124,1249,1268,1399,1268,SUCCESS
262,1,Hybrid-PQC,192.168.1.3,60681,2026-09-09T09:32:35.308227,2026-09-09T09:32:35.339102,1.112,30.875,1249,1268,1399,1268,SUCCESS
263,1,Hybrid-PQC,192.168.1.3,60682,2026-09-09T09:32:50.934338,2026-09-09T09:32:50.950669,1.174,16.331,1249,1268,1399,1268,SUCCESS
264,1,Hybrid-PQC,192.168.1.3,60683,2026-09-09T09:33:06.570000,2026-09-09T09:33:06.583014,0.837,13.014,1249,1268,1399,1268,SUCCESS
265,1,Hybrid-PQC,192.168.1.3,60684,2026-09-09T09:33:22.176365,2026-09-09T09:33:22.218261,1.377,41.896,1249,1268,1399,1268,SUCCESS
266,1,Hybrid-PQC,192.168.1.3,60685,2026-09-09T09:33:37.804553,2026-09-09T09:33:37.816703,1.295,12.150,1249,1268,1399,1268,SUCCESS
267,1,Hybrid-PQC,192.168.1.3,60686,2026-09-09T09:33:53.412156,2026-09-09T09:33:53.425026,1.234,12.870,1249,1268,1399,1268,SUCCESS
268,1,Hybrid-PQC,192.168.1.3,60687,2026-09-09T09:34:09.077167,2026-09-09T09:34:09.245101,0.994,167.934,1249,1268,1399,1268,SUCCESS
269,1,Hybrid-PQC,192.168.1.3,60688,2026-09-09T09:34:24.833209,2026-09-09T09:34:24.900186,1.236,66.977,1249,1268,1399,1268,SUCCESS
270,1,Hybrid-PQC,192.168.1.3,60689,2026-09-09T09:34:40.496725,2026-09-09T09:34:40.518755,1.157,22.030,1249,1268,1399,1268,SUCCESS
271,1,Hybrid-PQC,192.168.1.3,60690,2026-09-09T09:34:56.113266,2026-09-09T09:34:56.149569,1.745,36.303,1249,1268,1399,1268,SUCCESS
272,1,Hybrid-PQC,192.168.1.3,60691,2026-09-09T09:35:11.747745,2026-09-09T09:35:11.767512,1.360,19.767,1249,1268,1399,1268,SUCCESS
273,1,Hybrid-PQC,192.168.1.3,60692,2026-09-09T09:35:27.362853,2026-09-09T09:35:27.378950,1.364,16.097,1249,1268,1399,1268,SUCCESS
274,1,Hybrid-PQC,192.168.1.3,60693,2026-09-09T09:35:42.978893,2026-09-09T09:35:43.007663,0.843,28.770,1249,1268,1399,1268,SUCCESS
275,1,Hybrid-PQC,192.168.1.3,60694,2026-09-09T09:35:58.673536,2026-09-09T09:35:59.025877,1.290,352.341,1249,1268,1399,1268,SUCCESS
276,1,Hybrid-PQC,192.168.1.3,60695,2026-09-09T09:36:14.648655,2026-09-09T09:36:14.666229,0.890,17.574,1249,1268,1399,1268,SUCCESS
277,1,Hybrid-PQC,192.168.1.3,60696,2026-09-09T09:36:30.272356,2026-09-09T09:36:30.293406,1.169,21.050,1249,1268,1399,1268,SUCCESS
278,1,Hybrid-PQC,192.168.1.3,60697,2026-09-09T09:36:45.882607,2026-09-09T09:36:45.910217,1.357,27.610,1249,1268,1399,1268,SUCCESS
279,1,Hybrid-PQC,192.168.1.3,60698,2026-09-09T09:37:01.521254,2026-09-09T09:37:01.550108,1.282,28.854,1249,1268,1399,1268,SUCCESS
280,1,Hybrid-PQC,192.168.1.3,60699,2026-09-09T09:37:17.149977,2026-09-09T09:37:17.163918,0.862,13.941,1249,1268,1399,1268,SUCCESS
281,1,Hybrid-PQC,192.168.1.3,60700,2026-09-09T09:37:32.781015,2026-09-09T09:37:32.801452,1.109,20.437,1249,1268,1399,1268,SUCCESS
282,1,Hybrid-PQC,192.168.1.3,60701,2026-09-09T09:37:48.398580,2026-09-09T09:37:48.420279,1.542,21.699,1249,1268,1399,1268,SUCCESS
283,1,Hybrid-PQC,192.168.1.3,60702,2026-09-09T09:38:04.022993,2026-09-09T09:38:04.041551,1.602,18.558,1249,1268,1399,1268,SUCCESS
284,1,Hybrid-PQC,192.168.1.3,60703,2026-09-09T09:38:19.681200,2026-09-09T09:38:19.709071,1.442,27.871,1249,1268,1399,1268,SUCCESS
285,1,Hybrid-PQC,192.168.1.3,60704,2026-09-09T09:38:35.348258,2026-09-09T09:38:35.370185,1.535,21.927,1249,1268,1399,1268,SUCCESS
286,1,Hybrid-PQC,192.168.1.3,60705,2026-09-09T09:38:50.977915,2026-09-09T09:38:51.012232,1.419,34.317,1249,1268,1399,1268,SUCCESS
287,1,Hybrid-PQC,192.168.1.3,60706,2026-09-09T09:39:06.608407,2026-09-09T09:39:06.623709,1.260,15.302,1249,1268,1399,1268,SUCCESS
288,1,Hybrid-PQC,192.168.1.3,60707,2026-09-09T09:39:22.212301,2026-09-09T09:39:22.228937,1.483,16.636,1249,1268,1399,1268,SUCCESS
289,1,Hybrid-PQC,192.168.1.3,60708,2026-09-09T09:39:37.822452,2026-09-09T09:39:37.839323,1.457,16.871,1249,1268,1399,1268,SUCCESS
290,1,Hybrid-PQC,192.168.1.3,60709,2026-09-09T09:39:53.431742,2026-09-09T09:39:53.450656,1.700,18.914,1249,1268,1399,1268,SUCCESS
291,1,Hybrid-PQC,192.168.1.3,60710,2026-09-09T09:40:09.044966,2026-09-09T09:40:09.060908,1.049,15.942,1249,1268,1399,1268,SUCCESS
292,1,Hybrid-PQC,192.168.1.3,60711,2026-09-09T09:40:24.658792,2026-09-09T09:40:24.679624,1.055,20.832,1249,1268,1399,1268,SUCCESS
293,1,Hybrid-PQC,192.168.1.3,60712,2026-09-09T09:40:40.352223,2026-09-09T09:40:40.528102,1.401,175.879,1249,1268,1399,1268,SUCCESS
294,1,Hybrid-PQC,192.168.1.3,60713,2026-09-09T09:40:56.155320,2026-09-09T09:40:56.177495,1.217,22.175,1249,1268,1399,1268,SUCCESS
295,1,Hybrid-PQC,192.168.1.3,60714,2026-09-09T09:41:11.771503,2026-09-09T09:41:11.833727,1.554,62.224,1249,1268,1399,1268,SUCCESS
296,1,Hybrid-PQC,192.168.1.3,60715,2026-09-09T09:41:27.483759,2026-09-09T09:41:27.628641,1.214,144.882,1249,1268,1399,1268,SUCCESS
297,1,Hybrid-PQC,192.168.1.3,60716,2026-09-09T09:41:43.228793,2026-09-09T09:41:43.250444,1.489,21.651,1249,1268,1399,1268,SUCCESS
298,1,Hybrid-PQC,192.168.1.3,60717,2026-09-09T09:41:58.839836,2026-09-09T09:41:58.861904,1.172,22.068,1249,1268,1399,1268,SUCCESS
299,1,Hybrid-PQC,192.168.1.3,60718,2026-09-09T09:42:14.453665,2026-09-09T09:42:14.469489,0.865,15.824,1249,1268,1399,1268,SUCCESS
300,1,Hybrid-PQC,192.168.1.3,60719,2026-09-09T09:42:30.121013,2026-09-09T09:42:30.293974,0.895,172.961,1249,1268,1399,1268,SUCCESS
301,1,Hybrid-PQC,192.168.1.3,60720,2026-09-09T09:42:45.886332,2026-09-09T09:42:45.928807,1.308,42.475,1249,1268,1399,1268,SUCCESS
302,1,Hybrid-PQC,192.168.1.3,60721,2026-09-09T09:43:01.541030,2026-09-09T09:43:01.566540,1.360,25.510,1249,1268,1399,1268,SUCCESS
303,1,Hybrid-PQC,192.168.1.3,60722,2026-09-09T09:43:17.159958,2026-09-09T09:43:17.179115,1.372,19.157,1249,1268,1399,1268,SUCCESS
304,1,Hybrid-PQC,192.168.1.3,60723,2026-09-09T09:43:32.772137,2026-09-09T09:43:32.796555,1.512,24.418,1249,1268,1399,1268,SUCCESS
305,1,Hybrid-PQC,192.168.1.3,60724,2026-09-09T09:43:48.409052,2026-09-09T09:43:48.443567,1.382,34.515,1249,1268,1399,1268,SUCCESS
306,1,Hybrid-PQC,192.168.1.3,60725,2026-09-09T09:44:04.117947,2026-09-09T09:44:04.227135,1.017,109.188,1249,1268,1399,1268,SUCCESS
307,1,Hybrid-PQC,192.168.1.3,60726,2026-09-09T09:44:19.825306,2026-09-09T09:44:19.840975,1.140,15.669,1249,1268,1399,1268,SUCCESS
308,1,Hybrid-PQC,192.168.1.3,60727,2026-09-09T09:44:35.429257,2026-09-09T09:44:35.456354,1.274,27.097,1249,1268,1399,1268,SUCCESS
309,1,Hybrid-PQC,192.168.1.3,60728,2026-09-09T09:44:51.057114,2026-09-09T09:44:51.077594,1.242,20.480,1249,1268,1399,1268,SUCCESS
310,1,Hybrid-PQC,192.168.1.3,60729,2026-09-09T09:45:06.669539,2026-09-09T09:45:06.695599,1.293,26.060,1249,1268,1399,1268,SUCCESS
311,1,Hybrid-PQC,192.168.1.3,60730,2026-09-09T09:45:22.286392,2026-09-09T09:45:22.296888,0.916,10.496,1249,1268,1399,1268,SUCCESS
312,1,Hybrid-PQC,192.168.1.3,60731,2026-09-09T09:45:37.894631,2026-09-09T09:45:37.907788,1.266,13.157,1249,1268,1399,1268,SUCCESS
313,1,Hybrid-PQC,192.168.1.3,60732,2026-09-09T09:45:53.498378,2026-09-09T09:45:53.519603,1.162,21.225,1249,1268,1399,1268,SUCCESS
314,1,Hybrid-PQC,192.168.1.3,60733,2026-09-09T09:46:09.115991,2026-09-09T09:46:09.158664,1.231,42.673,1249,1268,1399,1268,SUCCESS
315,1,Hybrid-PQC,192.168.1.3,60734,2026-09-09T09:46:24.756742,2026-09-09T09:46:24.773806,1.308,17.064,1249,1268,1399,1268,SUCCESS
316,1,Hybrid-PQC,192.168.1.3,60735,2026-09-09T09:46:40.369216,2026-09-09T09:46:40.384190,1.289,14.974,1249,1268,1399,1268,SUCCESS
317,1,Hybrid-PQC,192.168.1.3,60736,2026-09-09T09:46:55.974268,2026-09-09T09:46:55.991472,1.152,17.204,1249,1268,1399,1268,SUCCESS
318,1,Hybrid-PQC,192.168.1.3,60737,2026-09-09T09:47:11.582115,2026-09-09T09:47:11.597042,0.890,14.927,1249,1268,1399,1268,SUCCESS
319,1,Hybrid-PQC,192.168.1.3,60738,2026-09-09T09:47:27.194221,2026-09-09T09:47:27.209093,1.149,14.872,1249,1268,1399,1268,SUCCESS
320,1,Hybrid-PQC,192.168.1.3,60739,2026-09-09T09:47:42.803570,2026-09-09T09:47:42.825709,1.364,22.139,1249,1268,1399,1268,SUCCESS
321,1,Hybrid-PQC,192.168.1.3,60740,2026-09-09T09:47:58.448727,2026-09-09T09:47:58.481895,1.336,33.168,1249,1268,1399,1268,SUCCESS
322,1,Hybrid-PQC,192.168.1.3,60741,2026-09-09T09:48:14.072724,2026-09-09T09:48:14.100218,0.962,27.494,1249,1268,1399,1268,SUCCESS
323,1,Hybrid-PQC,192.168.1.3,60742,2026-09-09T09:48:29.781590,2026-09-09T09:48:29.914257,1.229,132.667,1249,1268,1399,1268,SUCCESS
324,1,Hybrid-PQC,192.168.1.3,60743,2026-09-09T09:48:45.513040,2026-09-09T09:48:45.543814,1.119,30.774,1249,1268,1399,1268,SUCCESS
325,1,Hybrid-PQC,192.168.1.3,60744,2026-09-09T09:49:01.139603,2026-09-09T09:49:01.154124,0.779,14.521,1249,1268,1399,1268,SUCCESS
